row	stem	box	det_score	engine	kind_rec	text_rec	kind_hand	text_hand	status	src_row	note
692	6813398	[545, 550, 581, 734]	0.9245	animetext+sfx_reader	sfx	カリカリ・・・	sfx	カリカリ…	drafted		
693	6835725	[648, 4, 759, 345]	0.9116	animetext+sfx_reader	speech	トレーナーちゃんみてみてー♡	speech	トしーナーちん みてみて 借て	checked	244	
694	6835725	[493, 53, 601, 347]	0.9246	animetext+sfx_reader	speech	借りてきたよー♡	speech	借りて さたよ	checked	245	
695	6835725	[702, 984, 816, 1068]	0.6943	animetext+sfx_reader	speech	フリフリッ	sfx	フリ フリ♡	drafted		opus: kind changed: onomatopoeia; two blocks
696	6933259	[186, 93, 280, 228]	0.663	animetext+sfx_reader	speech	へおっ!	speech	お゙っ♡	draft		opus: flanking ＼／ strokes; first glyph お vs ほ uncertain
697	6933259	[538, 115, 640, 309]	0.3789	animetext+sfx_reader	sfx	くばっ	sfx	くんばっ♡	draft		opus: dakuten on く/ば uncertain
698	6933259	[650, 173, 748, 470]	0.266	animetext+sfx_reader	sfx	ガワーン	sfx	ガっ♡	draft		opus: a long stroke + a further glyph below (ーン?) are unreadable
699	6933259	[676, 177, 745, 336]	0.5997	animetext+sfx_reader	sfx	ガク☆	sfx	ガっ♡	draft		opus: sub-box of #698
700	6933259	[199, 381, 248, 538]	0.375	animetext+sfx_reader	speech	ほーん★	speech	ほー♡	drafted		opus: no ん visible; draft ほーん★ wrong
701	6933259	[352, 644, 395, 719]	0.6989	animetext+sfx_reader	speech	正ト	chrome	正丁	draft		opus: kind changed: tally marks drawn on the body; 2nd char is a partial 正
702	6933259	[465, 650, 512, 736]	0.8002	animetext+sfx_reader	speech	正正	chrome	正正	drafted		opus: kind changed: tally marks drawn on the body
703	6933259	[667, 670, 716, 812]	0.5772	animetext+sfx_reader	sfx	びく♥	sfx	びく♡	drafted		
704	6933259	[199, 771, 239, 872]	0.4697	animetext+sfx_reader	sfx	プルロ	sfx	プル♡	draft		opus: final glyph blurry (♡ vs ロ)
705	6933259	[574, 784, 620, 893]	0.5851	animetext+sfx_reader	sfx	プル♡	sfx	プル♡	drafted		
706	6933259	[450, 949, 486, 995]	0.4552	animetext+sfx_reader	sfx	キュン!	sfx	キュン	drafted		opus: drawn inside a heart-shaped outline; no separate ♡
707	6933259	[345, 960, 374, 1004]	0.4411	animetext+sfx_reader	sfx	キュン	sfx	キュン	drafted		opus: drawn inside a heart-shaped outline; no separate ♡
708	6933259	[213, 1007, 287, 1231]	0.912	animetext+sfx_reader	sfx	ばちゅ♡	sfx	ばちゅ♡	drafted		D1 hand pass #41 real_text=y; opus: the double strokes beside ちゅ are motion lines, not dakuten
709	6933259	[523, 1032, 609, 1260]	0.9227	animetext+sfx_reader	sfx	ばちゅ♡	sfx	ばちゅ♡	drafted	246	split 2 ways from old #246 (hand: ばちゅ♡ ばちゅ♡); uncertain
710	6933259	[93, 1049, 173, 1294]	0.9221	animetext+sfx_reader	sfx	ばちゅ	sfx	ばちゅ♡	drafted		
711	6933259	[649, 1067, 719, 1295]	0.8257	animetext+sfx_reader	sfx	ばちゅ	sfx	ばちゅ♡	drafted	246	split 2 ways from old #246 (hand: ばちゅ♡ ばちゅ♡); uncertain
712	6933259	[116, 1077, 158, 1226]	0.3226	animetext+sfx_reader	sfx	ばぢゅ	sfx	ばちゅ	drafted		opus: sub-box of #710; draft ばぢゅ wrong
713	6951370	[1269, 0, 1440, 413]	0.839	animetext+sfx_reader	speech	ぐちゅぃぃちゅぃ	sfx	ぐちゅ♡ ぐちゅ♡	drafted		opus: kind changed: onomatopoeia (cf. checked #715); two columns
714	6951370	[909, 92, 982, 227]	0.2551	animetext+sfx_reader	speech	ふく☆	sfx	びく♡	drafted		opus: kind changed: onomatopoeia; draft ふく☆ wrong
715	6951370	[290, 152, 478, 333]	0.509	animetext+sfx_reader	sfx	ぶちゅ♡	sfx	ぶちゅ♡ ぶちゅ♡	checked	247	
716	6951370	[46, 248, 134, 286]	0.7195	animetext+sfx_reader	sfx	ガク♥	sfx	ガリ♡	draft		opus: リ vs ク uncertain
717	6951370	[385, 547, 479, 593]	0.5507	animetext+sfx_reader	sfx	ぴくン	sfx	ぴく♡	drafted		
718	6951370	[34, 629, 111, 668]	0.6986	animetext+sfx_reader	sfx	ガク♡	sfx	ガリ♡	draft		opus: リ vs ク uncertain
719	7077634	[304, 289, 337, 508]	0.918	animetext+sfx_reader	sfx	もじもじ・・・	sfx	もじもじ…	drafted	248	box moved iou=0.49 from old #248
720	7121397	[205, 656, 258, 774]	0.841	animetext+sfx_reader	sfx	びく♡	sfx	びく♡	drafted		
721	7121397	[675, 713, 777, 826]	0.2557	animetext+sfx_reader	speech	ひく	sfx	びく♡	drafted		D1 hand pass #42 real_text=y; opus: kind changed: onomatopoeia; dakuten present (draft ひく)
722	7121397	[677, 717, 747, 799]	0.4343	animetext+sfx_reader	speech	ひり	sfx	びく	drafted		opus: kind changed; sub-box of #721
723	7121397	[324, 1013, 369, 1142]	0.8881	animetext+sfx_reader	sfx	ブチュ♡	sfx	ブチュ♡	drafted		opus: final ♡ drawn as a small blob
724	7121397	[537, 1049, 573, 1185]	0.8747	animetext+sfx_reader	sfx	くろゅ♡	sfx	くちゅ♡	checked	249	
725	7253857	[68, 231, 120, 359]	0.8809	animetext+sfx_reader	speech	ひく	sfx	ひく♡	draft		opus: kind changed: onomatopoeia; dakuten unclear (ひく/びく)
726	7253857	[489, 272, 517, 381]	0.8789	animetext+sfx_reader	speech	はぁ・・・♡	speech	はぁ…♡	drafted		
727	7253857	[692, 332, 742, 450]	0.8743	animetext+sfx_reader	sfx	はよ・・・・ト	sfx	はぁ…♡	drafted	250	split 2 ways from old #250 (hand: はあ…♡); uncertain; opus: kind changed: same utterance as #726; draft はよ・・・・ト wrong; opus kind speech reverted to user sfx
728	7253857	[712, 337, 738, 388]	0.262	animetext+sfx_reader	sfx	はる	sfx	はぁ	drafted	250	split 2 ways from old #250 (hand: はあ…♡); uncertain; opus: kind changed: sub-box of #727; opus kind speech reverted to user sfx
729	7253857	[677, 656, 754, 771]	0.6938	animetext+sfx_reader	sfx	ぶくん	sfx	びく♡	drafted		opus: draft ぶくん wrong
730	7253857	[686, 664, 735, 732]	0.3795	animetext+sfx_reader	sfx	ぐく	sfx	びく	drafted		opus: sub-box of #729, heart outside
731	7253857	[275, 762, 329, 958]	0.7999	animetext+sfx_reader	sfx	くちゅン	sfx	くちゅ♡	checked	251	
732	7253857	[4, 783, 95, 982]	0.7701	animetext+sfx_reader	sfx	くちゅッ	sfx	くちゅ♡	drafted		
733	7584577	[1025, 451, 1090, 511]	0.8379	animetext+sfx_reader	chrome	午飲人	chrome	歡	draft	252	box moved iou=0.10 from old #252; banner sign; opus: box covers a single glyph of a 歡迎 banner
734	7622297	[97, 255, 155, 495]	0.8466	animetext+sfx_reader	sfx	びくびく・・・	sfx	びくびく…♡	drafted		D1 hand pass #44 real_text=y
735	7622297	[704, 416, 770, 573]	0.8721	animetext+sfx_reader	sfx	ガクッ	sfx	ガク♡	drafted		D1 hand pass #43 real_text=y
736	7999122	[734, 152, 833, 286]	0.326	animetext+sfx_reader	sfx	びく♥	sfx	びく♡	drafted		D1 hand pass #45 real_text=y
737	7999122	[164, 296, 245, 555]	0.8339	animetext+sfx_reader	speech	おにーちゃん♡	speech	おにーち	checked	255	
738	7999122	[610, 299, 657, 519]	0.7584	animetext+sfx_reader	speech	おにーちゃん	speech	おにーちゃん	checked	253	
739	7999122	[515, 904, 561, 965]	0.7253	animetext+sfx_reader	sfx	キュン	sfx	キュン	drafted		opus: inside a heart/circle outline
740	7999122	[352, 934, 385, 997]	0.6816	animetext+sfx_reader	sfx	キュン	sfx	キュン	drafted		opus: inside a heart/circle outline
741	7999122	[521, 1062, 560, 1167]	0.8946	animetext+sfx_reader	sfx	ブチュ♡	sfx	ブチュ♡	checked	254	
742	7999122	[336, 1069, 381, 1167]	0.7656	animetext+sfx_reader	sfx	ブチュ♥	sfx	ブチュ♡	drafted		
743	8002565	[548, 63, 594, 110]	0.2778	animetext+sfx_reader	speech	んっ	speech	んっ♡	drafted		opus: in a hand-drawn oval bubble
744	8002565	[166, 186, 202, 248]	0.8099	animetext+sfx_reader	speech	あっ	speech	あっ♡	drafted		opus: in a hand-drawn oval bubble
745	8002565	[615, 239, 660, 311]	0.6289	animetext+sfx_reader	speech	あっ	speech	あっ♡	drafted		opus: in a hand-drawn oval bubble
746	8002565	[80, 290, 129, 399]	0.6978	animetext+sfx_reader	sfx	ダメッ	speech	ダメッ♡	drafted		opus: kind changed: inside a hand-drawn oval bubble
747	8002565	[205, 323, 243, 381]	0.7064	animetext+sfx_reader	speech	あっ	speech	あっ♡	drafted		opus: in a hand-drawn oval bubble
748	8002565	[118, 458, 188, 609]	0.899	animetext+sfx_reader	speech	ここ...きもちぃ...	speech	ここ…♡ きもちぃ…♡	checked	257	hand-lettered whisper, two columns right-to-left
749	8002565	[725, 489, 766, 600]	0.8981	animetext+sfx_reader	sfx	ガク♡	sfx	ガク♡	drafted		
750	8002565	[48, 561, 126, 734]	0.8922	animetext+sfx_reader	speech	あっ♡あっ♡止きらないよぉ	speech	あっぐあっ止まらないよお	checked	258	
751	8002565	[129, 770, 195, 929]	0.5275	animetext+sfx_reader	sfx	くにくに☆	sfx	くに くに♡	drafted		opus: two columns
752	8002565	[675, 868, 769, 1029]	0.7706	animetext+sfx_reader	speech	くくくく	speech	あっくにく	checked	256	
753	8002565	[251, 999, 301, 1090]	0.7641	animetext+sfx_reader	speech	ぬちゅ	speech	ぬちゅ♡	drafted		opus: in a hand-drawn oval bubble
754	8002565	[422, 1000, 460, 1088]	0.8304	animetext+sfx_reader	sfx	くちゅ♡	speech	くちゅ♡	drafted		opus: kind changed: inside a hand-drawn oval bubble (cf. checked #748/#750/#752)
755	8008684	[111, 1130, 777, 1178]	0.7322	animetext+sfx_reader	chrome	今更ながらエンゲージキスのキサラのイラストとてもえっちで助かりました...ちなみ夕桐アヤノを描く予定はありますでしょうか?	chrome	今更ながらエンゲージキスのキサラのイラストとてもえっちで助かりました…ちなみ夕桐アヤノを描 く予定はありますでしょうか?	checked	259	overlay caption
756	8008684	[139, 1222, 208, 1246]	0.8097	animetext+sfx_reader	chrome	完了にする	chrome	完了にする	checked	260	
757	8008684	[271, 1223, 338, 1246]	0.46	animetext+sfx_reader	speech	お気に入り	speech	★お気に入り	checked	261	
758	8008684	[413, 1223, 469, 1246]	0.7089	animetext+sfx_reader	chrome	ツイート	chrome	ツイート	checked	262	
759	8062124	[485, 197, 559, 287]	0.2814	animetext+sfx_reader	sfx	びく	sfx	びく♡	drafted		opus: machine read dropped the heart
760	8062124	[119, 328, 147, 439]	0.4367	animetext+sfx_reader	sfx	くーっ	sfx	くー♡	drafted		opus: last glyph is a heart, not っ
761	8062124	[60, 351, 98, 459]	0.8047	animetext+sfx_reader	sfx	ぴく☆	sfx	びく♡	drafted		opus: dakuten (び), not handakuten; ☆ is a heart
762	8062124	[711, 792, 758, 913]	0.8266	animetext+sfx_reader	sfx	どュー	sfx	ビュー	drafted		opus: dakuten drawn as two blobs; marks on the loop are arrowheads
763	8062124	[521, 878, 584, 995]	0.8538	animetext+sfx_reader	sfx	どっへへへ~	sfx	ビュルルル	draft		opus: cramped burst lettering; a 4th ル may follow
764	8073666	[612, 212, 707, 666]	0.9496	animetext+sfx_reader	speech	TI-NGSライブしまーす・・・	speech	ライグしまーす	checked	263	
765	8073666	[100, 266, 152, 738]	0.9096	animetext+sfx_reader	speech	チケット余っつまーす!	speech	4ト余、まーす！	checked	264	
766	8074348	[5, 700, 359, 726]	0.823	animetext+sfx_reader	chrome	【光は光へ】のセーラー服芹沢あさひお願いします!	chrome	【光は光へ】のセーラー服芹沢あさひお願いします！	checked	265	overlay caption
767	8074348	[24, 771, 93, 793]	0.8071	animetext+sfx_reader	chrome	完了にする	chrome	完了にする	checked	266	
768	8074348	[159, 772, 226, 795]	0.5634	animetext+sfx_reader	speech	お気に入り	speech	★お気に入り	drafted	267	box moved iou=0.45 from old #267; opus: kind changed: phone UI string; opus kind chrome reverted to user speech
769	8074348	[304, 774, 360, 797]	0.7496	animetext+sfx_reader	chrome	ツイート	chrome	ツイート	drafted	268	box moved iou=0.39 from old #268; UI
770	8222101	[532, 145, 571, 184]	0.3924	animetext+sfx_reader	speech	あっ	sfx	あっ	drafted		opus: kind changed: page has no bubbles
771	8222101	[510, 239, 540, 345]		hand_only	speech	はーゅ	speech	はーゅ	unchecked	269	no AnimeText record covers this old box
772	8222101	[171, 272, 220, 322]	0.5617	animetext+sfx_reader	speech	んォッ	sfx	ん	draft		opus: kind changed: motion loop, not a bubble; single glyph, ん vs く
773	8222101	[733, 321, 796, 458]	0.68	animetext+sfx_reader	sfx	ギュ~ト	sfx	ギュ~♡	drafted		opus: last glyph is a heart, not ト
774	8222101	[259, 486, 304, 620]	0.6369	animetext+sfx_reader	sfx	ブヘン♡	sfx	ブルン♡	draft		opus: middle glyph faint; read from the twin #775
775	8222101	[677, 503, 734, 615]	0.7551	animetext+sfx_reader	sfx	ブンン☆	sfx	ブルン♡	drafted		
776	8222101	[76, 794, 147, 966]	0.877	animetext+sfx_reader	sfx	ぱィ☆	sfx	ぱん♡	drafted		D1 hand pass #46 real_text=y
777	8222101	[179, 897, 250, 1063]	0.8798	animetext+sfx_reader	sfx	ぱん♥	sfx	ぱん♡	drafted		
778	8222101	[680, 926, 781, 1085]	0.847	animetext+sfx_reader	sfx	ぱん♡	sfx	ぱん♡	drafted		
779	8222101	[580, 968, 654, 1118]	0.8624	animetext+sfx_reader	sfx	ぱん♥	sfx	ぱん♡	drafted		
780	8240069	[611, 148, 668, 370]	0.5681	animetext+sfx_reader	speech	ンーっ!	sfx	フー♡	draft		opus: kind changed: no bubble; upper half of the box holds faint strokes that may be sheet creases
781	8240069	[52, 464, 115, 589]	0.625	animetext+sfx_reader	speech	ひく♥	sfx	びく♡	drafted		opus: kind changed: no bubble; dakuten present
782	8240069	[696, 552, 741, 675]	0.7935	animetext+sfx_reader	sfx	ぐく♥	sfx	びく♡	drafted		
783	8240069	[554, 916, 672, 1132]	0.8682	animetext+sfx_reader	sfx	ぢゅぽ♡	sfx	ぢゅぽ♡	drafted		
784	8240069	[687, 926, 798, 1126]	0.9061	animetext+sfx_reader	sfx	ぢゅぽ♡	sfx	ぢゅぽ♡	drafted		
785	8240069	[309, 947, 370, 1145]	0.8931	animetext+sfx_reader	sfx	ぢゃぽ♡	sfx	ぢゅぽ♡	drafted		opus: small kana is ゅ, not ゃ
786	8282894	[803, 19, 856, 517]	0.9318	animetext+sfx_reader	speech	んっ♡マネージャーさん♡今日は...あっ♡うちのことしか考えさせへんよ♡	speech	んっ♡マネージャーさん♡ 今日は…あっ♡うちのことじか考えさせへんよ♡	checked	270	
787	8282894	[61, 130, 119, 256]	0.7855	animetext+sfx_reader	speech	ひく♡	sfx	びく♡	drafted		opus: kind changed: no bubble; dakuten present
788	8282894	[273, 324, 312, 460]		hand_only	speech	はーー	speech	はーー	unchecked	273	no AnimeText record covers this old box
789	8282894	[350, 869, 407, 1013]	0.8556	animetext+sfx_reader	sfx	ばちゅ♡	sfx	ばちゅ♡	checked	272	
790	8282894	[282, 955, 344, 1177]	0.8842	animetext+sfx_reader	sfx	ぐりぐり・・・	sfx	ぐりぐり・・♡	drafted		opus: 2 dots visible, then a heart
791	8282894	[431, 1036, 488, 1172]	0.8852	animetext+sfx_reader	sfx	ばちゅ♡	sfx	ばちゅ♡	checked	271	
792	8317214	[800, 95, 898, 781]	0.937	animetext+sfx_reader	speech	おじさんだってね、ほんとはこんなことしたくないんだよでも君を一目見てから体が言うことを聞かないんだ	speech	おじさんだってね ほんとはこんなことしたくないんだよ でも君を一目見てから体が言うことを聞かないんだ	checked	274	
793	8317214	[52, 276, 85, 868]	0.3483	animetext+sfx_reader	speech	ああ...その怯え顔ぞくぞくするなあ...♡もう我慢できないよ♡	speech	あぁ…その怯え顔ぞくぞくするなぁ…♡	drafted	276	split 2 ways from old #276 (hand: ああ・その怯え顔ぞくぞくするなあ… もう我慢できないよ); opus: small ぁ twice
794	8317214	[645, 382, 679, 570]	0.9324	animetext+sfx_reader	speech	い...いやっ...	speech	い…いやっ…	checked	275	
795	8317214	[22, 641, 53, 905]	0.6722	animetext+sfx_reader	speech	もう我慢できないよ♡	speech	もう我慢できないよ♡	drafted	276	split 2 ways from old #276 (hand: ああ・その怯え顔ぞくぞくするなあ… もう我慢できないよ)
796	8335897	[576, 273, 628, 591]	0.9323	animetext+sfx_reader	speech	見る専ださん!	speech	見る専ださん	checked	277	
797	8362202	[736, 91, 783, 196]	0.6605	animetext+sfx_reader	speech	んっ♥	sfx	んっ♡	drafted		opus: kind changed: page has no bubbles
798	8362202	[383, 181, 440, 288]	0.6486	animetext+sfx_reader	speech	んっ♥	sfx	んっ♡	drafted		opus: kind changed: page has no bubbles
799	8362202	[740, 244, 888, 305]	0.796	animetext+sfx_reader	sfx	ブピッ♥	sfx	ブピッ♡	checked	278	
800	8362202	[567, 430, 854, 582]	0.4014	animetext+sfx_reader	sfx	ビュルルルル・・・・ル	sfx	ビュルルル…♡	checked	279	
801	8570601	[628, 20, 722, 229]	0.9589	animetext+sfx_reader	speech	あっ♥もう射精ちゃったかわいい♥	speech	あっ もう射精ちゃった かわいい♡	checked	281	
802	8570601	[1168, 34, 1277, 306]	0.8742	animetext+sfx_reader	sfx	ビクン♥	sfx	ビクン♡	drafted		
803	8570601	[83, 243, 152, 413]	0.5561	animetext+sfx_reader	sfx	フリフリ♡	sfx	フリフリ	checked	282	uncertain
804	8570601	[955, 402, 1108, 459]	0.7991	animetext+sfx_reader	sfx	ひゅるっ	sfx	びゅるっ♡	checked	280	burst bubble
805	8570601	[1147, 499, 1205, 627]	0.8646	animetext+sfx_reader	speech	あっレ	sfx	あっレ	draft		opus: kind changed: spiky burst, not a bubble; 3rd glyph clearly reads レ
806	8570605	[991, 6, 1105, 249]		hand_only	speech	…やばいっ… お姉さんに触られる だけでイきそう… これがサキュバスの…	speech	…やばいっ… お姉さんに触られる だけでイきそう… これがサキュバスの…	unchecked	283	no AnimeText record covers this old box
807	8570605	[269, 27, 334, 285]	0.9486	animetext+sfx_reader	speech	お姉さんのお口で気持ちよくなってね♡	speech	お姉さんのお口で 気持ちよくなってね	checked	286	
808	8570605	[420, 27, 516, 273]	0.9558	animetext+sfx_reader	speech	ふふっおちんちん、すごくびくびくしてる・・・♡	speech	おちんちんすごく びくびくしてる…	checked	285	
809	8570605	[909, 218, 933, 295]	0.8653	animetext+sfx_reader	sfx	ビク・・・	sfx	ビク・・・♡	drafted		opus: machine read dropped the heart
810	8570605	[925, 310, 967, 385]	0.5028	animetext+sfx_reader	sfx	ピク・・・・♡	sfx	ピク・・・♡♡	drafted		D1 hand pass #47 real_text=y; opus: two hearts after the dots
811	8570605	[883, 451, 912, 604]	0.873	animetext+sfx_reader	sfx	スリスリ・・・	sfx	スリスリ・・・	drafted	284	box moved iou=0.40 from old #284; opus: no heart
812	8585657	[456, 415, 743, 440]	0.8567	animetext+sfx_reader	chrome	せつ菜ちゃんの裸ワイシャツ姿見たいです。	chrome	せつ菜ちゃんの裸ワイシャツ姿見たいです。	checked	287	overlay caption
813	8585657	[480, 484, 548, 507]	0.7631	animetext+sfx_reader	chrome	完了にする	chrome	完了にする	checked	288	
814	8585657	[752, 484, 782, 507]	0.4214	animetext+sfx_reader	sfx	ツイ	chrome	ツイ	drafted		opus: kind changed: phone UI; clipped from ツイート
815	8585657	[606, 485, 677, 506]	0.5014	animetext+sfx_reader	speech	お気に入り	speech	★お気に入り	checked	289	
816	8736551	[106, 318, 141, 386]	0.6401	animetext+sfx_reader	sfx	シュッ	sfx	シュッ	drafted		D1 hand pass #48 real_text=y
817	8736551	[66, 416, 94, 505]	0.878	animetext+sfx_reader	sfx	シュッ	sfx	シュッ	drafted		
818	8850272	[1176, 0, 1343, 290]	0.9476	animetext+sfx_reader	speech	会社のお偉いさんに目を付けられ、専属オナペッにに昇進したテカパイ先輩	speech	会社のお偉いさんに 目を付けられ、 専属オナペットに 昇進したデカパイ先輩	checked	290	
819	8850272	[56, 63, 142, 294]		hand_only	speech	イワイクイク イッイクイク･	speech	イワイクイク イッイクイク･	unchecked	291	no AnimeText record covers this old box
820	8850272	[1085, 471, 1241, 533]	0.6141	animetext+sfx_reader	sfx	ぱちゅ♡	sfx	ぱちゅ♡	drafted		opus: a second heart-like mark precedes ぱ and may belong to the sfx
821	8856177	[80, 28, 205, 572]	0.3403	animetext+sfx_reader	speech	先半!?~	speech	先輩！？	drafted	295	split 2 ways from old #295 (hand: 先輩？); opus: kind changed: no bubble; box also covers motion lines below the text; opus kind sfx reverted to user speech
822	8856177	[119, 37, 199, 311]	0.9372	animetext+sfx_reader	speech	先非幸!?	speech	先輩！？	drafted	295	split 2 ways from old #295 (hand: 先輩？); opus: kind changed: no bubble; opus kind sfx reverted to user speech
823	8856177	[675, 66, 732, 261]	0.802	animetext+sfx_reader	speech	おいしそう♡	speech	おいしそう♡	drafted	292	split 2 ways from old #292 (hand: はぁ～レ おいしそう); opus: kind changed: no bubble; opus kind sfx reverted to user speech
824	8856177	[739, 66, 801, 262]	0.7973	animetext+sfx_reader	speech	はぁ~♥	speech	はぁ~♡	drafted	292	split 2 ways from old #292 (hand: はぁ～レ おいしそう); opus: kind changed: no bubble; opus kind sfx reverted to user speech
825	8856177	[693, 641, 724, 724]	0.857	animetext+sfx_reader	sfx	フリ♥	sfx	フリ♡	checked	293	
826	8856177	[697, 784, 725, 870]	0.8854	animetext+sfx_reader	speech	フリ♥	speech	アリッ	checked	294	
827	8918764	[394, 32, 516, 91]	0.8995	animetext+sfx_reader	speech	ありすちゃ~ん♥	speech	ありすちゃ~ん♡	drafted		opus: hand-drawn bubble with a tail; the wave is drawn long
828	8918764	[336, 719, 401, 770]	0.5907	animetext+sfx_reader	sfx	くん☆くん☆	speech	くん♡ くん♡	drafted		opus: kind changed: hand-drawn bubble with a tail; two lines
829	8918764	[810, 904, 828, 971]	0.3417	animetext+sfx_reader	sfx	ドキドキ♡	sfx	ドキドキ♡	drafted		
830	9053496	[473, 60, 510, 123]	0.6433	animetext+sfx_reader	speech	んっ	sfx	んっ	drafted		opus: kind changed: burst, no bubble
831	9053496	[264, 61, 320, 115]	0.4086	animetext+sfx_reader	speech	イワゥゥ~♡	sfx	イワゥ~♡	draft		opus: kind changed: no bubble; rough sketch lettering, イワ vs イク uncertain
832	9053496	[78, 83, 129, 150]	0.318	animetext+sfx_reader	sfx	バタン	sfx	バタン	draft		opus: rough sketch lettering, low confidence
833	9053496	[176, 85, 224, 156]	0.5305	animetext+sfx_reader	sfx	バチャッ	sfx	バチャッ♡	draft		opus: rough sketch lettering; heart at the bottom of the burst
834	9053496	[430, 274, 458, 402]	0.833	animetext+sfx_reader	sfx	ぐふー~	sfx	ぐふー~♡	draft		opus: rough sketch lettering, low confidence
835	9053496	[753, 330, 800, 451]	0.8345	animetext+sfx_reader	sfx	パン	sfx	パン♡	drafted		opus: machine read dropped the heart
836	9053496	[482, 334, 511, 426]	0.893	animetext+sfx_reader	sfx	びくん♥	sfx	びくん♡	checked	296	
837	9053496	[436, 443, 477, 570]	0.8783	animetext+sfx_reader	sfx	パン	sfx	パン♡	drafted		opus: machine read dropped the heart
838	9053496	[450, 770, 546, 818]	0.761	animetext+sfx_reader	sfx	どうじう~ん	sfx	どびゅ~ん♡	draft		opus: rough sketch lettering, low confidence; only the ~ん♡ tail is clear
839	9053496	[77, 935, 136, 1100]	0.7955	animetext+sfx_reader	sfx	ドピュ~	sfx	ドピュー	drafted		opus: trailing zigzag treated as a motion mark
840	9053496	[692, 1080, 730, 1124]	0.7082	animetext+sfx_reader	sfx	ピク♥	sfx	ピク♡	drafted		
841	9053497	[245, 35, 280, 265]	0.9086	animetext+sfx_reader	speech	君は本当に姿にだね	speech	君は本当に変態だね	checked	299	
842	9053497	[497, 66, 524, 268]	0.8571	animetext+sfx_reader	speech	またこの格好かい?	speech	すたこの格好かい？	checked	298	
843	9053497	[870, 93, 900, 157]	0.8605	animetext+sfx_reader	sfx	ちゅっ♥	sfx	ちゅっ♡	drafted	297	box moved iou=0.48 from old #297
844	9053497	[539, 126, 566, 197]	0.9059	animetext+sfx_reader	sfx	ちゅっ♥	sfx	ちゅっ♡	drafted		
845	9053497	[943, 127, 965, 181]	0.8955	animetext+sfx_reader	speech	勤手	speech	勤手	draft		opus: no bubble but kind left as drafted; red kanji annotation beside an arrow, first char uncertain (勤/動/助)
846	9053497	[448, 672, 482, 742]	0.7748	animetext+sfx_reader	sfx	じゅるっ	sfx	じゅるっ♡	drafted		opus: machine read dropped っ and the heart
847	9053497	[191, 729, 218, 782]	0.6665	animetext+sfx_reader	speech	んっ♥	sfx	んっ♡	drafted		opus: kind changed: page has no bubbles
848	9053497	[165, 762, 190, 824]	0.7263	animetext+sfx_reader	speech	んっ♡	sfx	んっ♡	drafted		D1 hand pass #49 real_text=y; opus: kind changed: page has no bubbles
849	9053497	[288, 798, 324, 877]	0.7697	animetext+sfx_reader	sfx	びくっ	sfx	びくっ♡	drafted		opus: machine read dropped the heart
850	9095721	[616, 143, 655, 468]	0.906	animetext+sfx_reader	speech	ちょっとだけだからっ!	speech	ちょっとだけだから、	checked	300	
851	9134130	[612, 61, 689, 625]	0.7496	animetext+sfx_reader	speech	はいいご主人様♡ジェスのおまんごはご主人様専用オナホールです、ぶひっ♡いつでも愛液でトロトロにしておりますぶひっ♡	speech	はいご主人様 ジェスのおまんこはご主人様専用オナホールです、ぶひっ♡ いつでも愛液でトロトロにしておりますぶひっ♡	checked	302	
852	9134130	[712, 62, 765, 405]	0.9331	animetext+sfx_reader	speech	おい、ジェスしっかり準備はできてるだろうな?	speech	おい、ジェス しっかり準備はできてるだろうな？	checked	301	
853	9134130	[53, 564, 105, 1217]	0.8229	animetext+sfx_reader	speech	それじゃあこれからお前がどうなるか言ってみろはい、私はこれからご主人様のおちんぼでおまんこたくさん突かれて生中だしされまくりの性処理便所にされます、ぶしっ♡	speech	はい、私はこれからご主人様のおちんぼでおまんこたくさん突かれて 生中だしされまくりの性処理便所にされます、ぶひっ♡	checked	306	
854	9134130	[128, 569, 180, 1036]	0.9034	animetext+sfx_reader	speech	そうかいい心がけだそれじゃあこれからお前がどうなるか言ってみろ	speech	そうかいい心がけだ それじゃあこれからお前がどうなるか言ってみろ	checked	305	
855	9134130	[359, 689, 424, 759]	0.3702	animetext+sfx_reader	sfx	すりすり♡	sfx	すり♡ すり♡	drafted		opus: two blocks, each with its own heart
856	9134130	[510, 828, 539, 967]	0.8151	animetext+sfx_reader	sfx	フリ♡フリ♡	sfx	フリ♡ フリ♡	drafted	303	box moved iou=0.24 from old #303; uncertain; opus: two stacked blocks
857	9134130	[361, 1098, 385, 1220]	0.6064	animetext+sfx_reader	sfx	トロ~♡	sfx	トロ〜♡	checked	304	
858	9155714	[597, 159, 643, 250]	0.8568	animetext+sfx_reader	sfx	びく♡	sfx	びく♡	drafted	307	box moved iou=0.49 from old #307
859	9155714	[59, 336, 105, 475]	0.8991	animetext+sfx_reader	speech	おっしお	sfx	おっぱ	draft		opus: kind changed: burst, no bubble; 3rd glyph is は-family with a diacritic and the word looks unfinished
860	9155714	[820, 406, 889, 530]	0.7184	animetext+sfx_reader	sfx	ぱん♥	sfx	ぱん♡	drafted		
861	9155714	[408, 494, 441, 568]	0.8238	animetext+sfx_reader	speech	あへへ	sfx	あへへ	drafted		opus: kind changed: burst, no bubble
